label,text
1,Hello cunt hole.. @nickiminaj Doh be on me saddis I’ll buss yuh face..
1,Ima end up fighting this bitch fr !! You getting on my nerves lil hoe !!
1,@HillaryClinton HILLARY U BITCH SHUT YOUR HOLE RE: THE COMFORT AS U R A CAREER CRIMINAL MY DEAR. HOW ABOUT THE MILL… https://t.co/l2K8NgmC4e
1,this woman in front of me really needs about 900 xanax shes just told her kid to stop being a cunt lmao
1,"not only r u fat and disgusting, but why do you feel the need to post photos of urself in a bikini. Who do you think ur fooling seabiscuit?"
1,Sometimes you just gotta stick a key hole in that bitch and chug
1,@GUESS @Camila_Cabello This is the reason women in Hollywood are treated like whores. If it looks like a whore and… https://t.co/JrQSL5kQe3
1,@MorinBois I know fucker bitch i rode with you one time remember cunt whore? Never again will i fuck around with the fuck around 😂😂
0,"Plastic surgeon- what can I do for you, Khloe? Khloe- just make me less ugly Plastic surgeon- say no more, fam https://t.co/MaCLGFw5Mf"
1,Bitch are you fucking kidding me??? So if women get hit by their husbands its cuz they're hitam?? Not bc he's an abusive asshole?? 😒😒 https://t.co/afVBebxRVo
1,Hey girl if ur still reading my tweets ..... ur a dumb bitch
1,RT @JWMofficial: If you play field hockey there's a good chance you're a lesbian.
0,@washingtonpost Oh yeah the good ol' Madonna -Whore dichotomy: where only chaste women had value and then only as pr… https://t.co/ZAaKdPtrKH
1,What is the difference between a woman and a catfish? One is a bottom feeding scum sucker and one is a fish
0,"@TIME @bdutt: Not ALL men are culpable, just as ALL women are not innocent docile victims Most times Women are reas… https://t.co/imW0o2tN1L"
0,@arielwinter1 Of course you felt the need to skank -up Halloween by dressing up as a character from a movie you've n… https://t.co/7JHE5eLsl2
0,Waking up today like.... https://t.co/Q5op9KcqUg
1,This is when a guy says something like “I don’t want to date a hoe” n a woman responds with “But you n your sister got different daddies” bitch so...still not dating a hoe lol https://t.co/sMQcWdZnRL
0,When the lemonade stand didn't work out so you and the crew decide it's time to rob a bank https://t.co/V5C1pDBuGE
0,@ElayneBoosler @Frazzling Women were never sacred. He's talking about the ancient trope of Virgin vs. Whore. #clueless
1,There are no good songs about positive things girls do. They're all about how they've fucked us guys over #WomenSuck
1,“Fucking slut. I knew you were cheating on me.” https://t.co/mHmhJytNd6
0,I assert my dominance like a cop doing the speed limit on the highway
0,I can be a rude cunt sometimes but don't be a bitch about it👍💯 just lax it out and kick back✊💯
0,Getting my monster prolapsed cunt totally fucking destroyed by the one and only VERSFFLA ❤️ my hole is so fucked up… https://t.co/VL6wyZPUd1
1,Women are like elephants. Everyone likes to look at them but no one wants to keep one  #WomenSuck
0,Muslim Man Dragged Out Of Hotel And Beaten For Being With A Hindu Woman = “chanting ‘Jai Sri Ram’ &; beating him https://t.co/gV0J59fRvH
0,I'm gonna put that SC butterfly filter around the head of my dick so y'all can see how stupid you look 🤗
1,@lindaws @PennyRed @headhntr The main reason that @pennyred doesn’t want to talk about her experiences with rape and sexual assault is that she is saving the stories for a more lucrative writing gig.
0,When her head game is as good as she claimed it to be so you gotta smile and thank god 🙏🏼 https://t.co/WtXYbiJNBH
0,me @ ppl who continue to reply to anti -harassment posts w/ 'but not ALL men are like this': 'so did you get the point of the post or nah'
1,@angwood15 @GreyJoanna They still makn dak out be a homewreakn whore and jamie a cheatn cunt sad sad ppl unlike the… https://t.co/g4Sn6faZjq
0,"Heard a boy joking about date rape drugs and calling women “bitches.” First of all, you look like a peeled banana. Second of all, stop"
1,"Some women are mad arrogant, man. How much of a douche would I sound like if I went around saying “You just talked yourself out some dick”"
0,Ha ha BJP knows that Hindus r so stupid that they r ready to starve with no jobs but first like to see Ram Mandir then Taj Mahal. https://t.co/LzX8CD83Ph
0,This advent calendar helps you pimp your Prosecco throughout Christmas: https://t.co/0UJJyUweFr https://t.co/vjRHB8WRv1
1,From why did i shag at fucking whore at kid is a mistake en the mis stake its self obviously we burnt a few innocent women thank them whores
0,"*When you claim Re:Zero in a RP but have already accidentally killed Felt, Rem,and Ram off.*"
1,a bitch in which I find attractive can take her sock off and my dick will suddenly become hard as shit .. https://t.co/SOWlOa2kGo
1,@iDliciouz Good bitch I’m happy u got dumped u a hoe stupid bitch u ugly u gonna b alone forever stupid hoe
1,This page is dedicated to all the stupid ass shit women do!
0,When your girlfriend gets a new hair cut https://t.co/1vOwz4OAm6
0,When you're on a first date and she asks to talk to the manager https://t.co/5Kz1yrirJz
1,Another new day for women to fuck up #WomenSuck
0,What an a$$hole lying bastard you are. Stupid con artist we pray for your death daily https://t.co/ZuE1Chtu1J
1,When you and your mom are trying to figure out how to make you seem like a bigger whore than your sister https://t.co/F4GnjMdj5a
0,Not all men are trash just the ones who bash black women are
0,Before bed I wanna give a shout out to the skank at #MescalColorado Yeah you could have approached me and told... https://t.co/JB5TdMQAbA
1,If your 'fiancé' has a conversation with a bitch like this would you keep her? https://t.co/u1D97BxzUF
0,"@Baddiel I don't mind her saying she's a whore, but the implication regarding other women and #MeToo goes beyond the pale."
0,"#Men, you want to treat women better? Here's a list to start with. https://t.co/4JAqpeeJkQ #notallmen #feminism #harassment"
1,Of course I invited you over to 'Hang Out' ....stupid bitches #WomenSuck
0,I have condoms everywhere cause I bought a value pack once and never used one of them
0,@RecentPastor @ImJimR87 @stone_719 My friend @xtemplarx did his face on the girl pics. Hysterical!
0,"@IndianExpress @Swamy39, To follow Lord Ram,s teachings is more important than his temple, to start with you may ho… https://t.co/n2YQsUwvy5"
0,@MarcStarvaggi thank you for liking my 'not all men' tweet btw
0,It's 2017 and ur stillllll slut shaming?? BITCH BYE
0,This is why I hate people https://t.co/19E4rarP5j
0,When is the left going to stop war on conservative women ? Boycott SNL . Disgusting ratings whore. Only target cons… https://t.co/wbUIq3Dhhv
1,chuckwoolery: Lipstick on a PIG. The Democrat Women on out numbered. If it weren't so weaselly it would be hysterical. Trying to defend DNC…
1,"If I wear a condom with you, just know that's me being blatantly disrespectful to you and your putrid vagina"
1,@Real_Girlsx She’s such a whore on insta! I’d own her holes forever!
1,@ashitudeprobs @SanCaneloGringo Block me you dumb bitch. Because I'll go on all day about how nurses are assistants.
0,@pmbairrins It's not hysterical or exaggeration. Abortion is horrendous. There are other ways to help women in crisis
0,"Her- you usually wear condoms tho, right? Me- https://t.co/MLlSRifh7v"
1,This pussy mine girl tell me you like Daddy dick.... 🙄 FIRST OF ALL WRONG HOLE FOO
0,@MrManner16 kys you stupid nigger I hope you die of cancer you little cunt
1,I wouldn't be talking to you if I just wanted to be friends. #WomenSuck
0,'not all men hurt women but all women are hurt by men' tattoo that on ur tits and fuck them
1,Bitches better stop wearing bonnets in public. Put a fucking hat on if you’re a lazy cunt like me. That’s what I do.
1,I cant fucking believe yall call this rape bitch wtf
1,@YeenShitCuh Bitch keep my name out your mouth. & worry about that loose hole of yours.
1,@PartyTimeMentat Meanwhile the same women need only to be 1. Not fat 2. Not a cunt And can't even pull that off
0,@MartinDomig @deanesmay @Femalefedupwith @JudgyBitch1 @Typhonblue New blog (previously Man of the Month) http://t.co/g64qzsIcyf
0,"@AGVFoundation @Twitter Thank you. Not all men are bad. In fact, this isn't just a 'man' problem. I've had women sa… https://t.co/uGc7mP6vNz"
0,"Collins is a stupid cunt: Trump Is Hurting 'Vulnerable' Americans, His Acts 'Destabilize the Insurance Market' https://t.co/V86So2k8rv"
1,"Ladies you need to realize something. You may have a boyfriend, but unless there's a ring, you're still fair game ;) #WomenSuck"
1,If women want equailty they should be drafted into war. See how that feels!!!
0,"@SantinaDiMaggio but seriously, the silver looks sexy AF and like very easy access to give you your birthday spankings 😘"
0,I REWARDED MY LIL SISSY SLUT & ALLOWED HER TO GO ENJOY & BE A WHORE @ LOCAL GLORY HOLE ..I'm such a good mommy to m… https://t.co/cgkf7yaO9T
1,The bitch can go with whoever she wants now I guess. I already took that V & destroyed every hole she got anyway. Raw too. #PETTY
0,I'm just gonna leave this here.... https://t.co/G0ORAkB7df
1,"DUMB CUNT OMM, JUST KNOW IM COMIN FOR YOU HOE"
1,@HausOfRo I love your ass bitch https://t.co/zvehim1Ts7
0,"'Why wont any1 eat my pussy?' well first off we got to many fish markets around here hoe, your pussy should smell pussyishy.. not brim fishy"
0,@EkCupCoffee You went to Ram Ashraya for lunch. In the evening? 😱 But Ram Ashraya is 👌 though.
1,'Your dick too small' Bitch first of all your pussy too deep https://t.co/zKIMmpwe2T
0,Happiest of birthdays to the main hoe 😏💃🏻 I hope you have a wonderful day angel 🌹💞 @jordan_scholtz
0,@DonaldJTrumpJr You said it. Let's see how that works when you're wearing handcuffs. I noticed Eric is quiet and so is that skank Conway.
1,@xJenniferWhitex @thecherryclub You are Beautiful charming Bitch Jennifer white Nobody's fuck like you Amazing sucking Cocks 💝💝💝👑👑👑👑👑👑
1,"Here I share pic about Men over women, dominant relationships http://t.co/v5gjFpJ8zH"
0,Saturday Twitter Tip Find 5 men you disagree with Ensure they are blocked to prevent rape and death threats Ign… https://t.co/I6p5bFip1j
1,I'm a human being not a toy so stop fucking playing with me #WomenSuck
0,Dirty euro skank needs a massive schlong in her juicy cunt https://t.co/v8sIf2pIPh
0,I just want a bank account as strong as that chair https://t.co/z0SjeHSGhT
0,"Hartley - Brewer, Vine, Oakeshott, Moir, women of the right who seem to think #TorySleaze36 is an hysterical witch hunt, say it to victims."
0,"@dwpandme @ZJemptv Well, not all women are the same, obviously. Not all men are the same. But physically resembling… https://t.co/ZSBn4bdMSi"
0,if you wanna fight with me on man hating don't ' not all men me' bitch
0,If you don’t vote on my instagram story..... u a hoe.
1,"Getting her pussy and ass ate at the same time , now that's goals bitch"
0,Coworker- good morning! Me- https://t.co/zzcaMgpuJs
0,@AndreasContogou @AsiaArgento Of course not. Not ALL men are vicious and not ALL women are victims.
0,"How every man saying not all men, but every woman been sexually assaulted...."
0,You give me life!! 😘😘 https://t.co/eFbpJSNfd5
0,"Pro Tip- Stop trying to appeal to my feelings, I don't have any"
1,@james____s Dutch woman looking at him like you cunt
0,"Why do bitches from Philly and Jersey always ask 'do you have a Wawa?' Yeah bitch, we got Wawa but I don't eat at gas stations, FOH"
0,When you're giving her the smell test to see if it's safe to dive face first between her legs https://t.co/nKNfm7wP6V
0,When you get your ex as your waitress https://t.co/vN1DLRckDX
0,There’s an a&amp;r /Dj that works at radio owes alot of uk artist in my era a massive apology u played alot of games god na sleep pussy hole
0,"Reagan was the #1 bitch whore of corporate America, next comes.... vote the GOP out. https://t.co/X9l1cuUClG"
