label,text
0,"Drake- I love you, we should date Rihanna the savage- https://t.co/kFXuM3HZmE"
0,📷 greeneyjon: Good big gaping cunt on that slut girl. https://t.co/heBnlfXd5y
1,"THIS WOMEN CAN DO ONLY ONE THINK, BACK INTO HER RAT🐀 HOLE NEVER TO COME OUT AGAIN🐀IF SHE SHOW UP ON SURFACE AM CALL… https://t.co/ieVWAepoc1"
0,@realDonaldTrump You broke it. A hole.
1,"“i don’t have a finsta bc im not a hoe” first of all, BITCH i saw u 5 tequila shots deep w your shirt off at that frat party friday"
1,Get ur fucking knowledge up if u wanna sneak diss me. Lil stupid hoe
1,I am displeased w what this bitch said about what rape is. @Joy_Villa https://t.co/rQhvL3qZrL
0,"There's not a woman on here impressed by your dick-pic-as-profile-pic, guys. We get that youre proud of it but that's not sexy. Put it away."
0,It's National Kissing Day... So you can all kiss my mutha fuckin ass
1,"I don't know why women wear watches, there's a perfectly good clock on the stove. #WomenSuck"
0,@FilmCompanion @Contest_Hub @akaMA_jiRO 3) Beyond The Dream Girl 📖🔖💛 by Ram Kamal Mukherjee. Wish to win this @FilmCompanion 😊 #FCcontest #HemaMalini
0,Giving You A Sneak Peak Of Her Hot Little Cunt Hole https://t.co/Mr8x6U401m
1,Don't fucking toy with me #WomenSuck
0,@Eminem you are a big piece of white trash you fucking pussy son of a bitch you're a fucking pussy .i'll bitch slap u make u my prison whore
0,"@ComptonMenace man we’re Bros from another crack hoe. I run my trailer park in bama, you run the CPT"
1,When you're fuckin a bitch doggy that has a bible verse tatted on her back and you begin thinkin about what a disgusting piece of shit you r
0,"@Rizwan9180 @MdHammads @ClashRoyaleRT @ClashRoyale Touchdown is easy when you only choose hog nd battle ram ,then game is yours"
1,@MsJuliaa1 Lets fuck whore stepmom bitch style https://t.co/JMIXZRrD7H
1,@AynRandPaulRyan Fucking bitch sarah fucking lying cunt
0,Not all men care about how sexy you are.Some men wait to hear what you say. Most men fall for ignorance.Real men praise intelligence.
0,masturbate intensive for that whore slut https://t.co/ZqNEWVrg3p
1,I can’t live my life based on what women find attractive. Lmao every single one of you hoes can suck my dick
0,Do you ever see people in your feed and think 'lol I fucked you'
1,stop skin out your hole and then you will see a man treat you like a women u want to be treated .
0,@_phriss Dick????😭😭.. Are you seriois now 😒
0,I didn't know dick was so fattening 🤔 https://t.co/gPDdV52ADJ
0,If you have this in your bio u a skank https://t.co/mP9ypZnJx2
0,Just got a ticket for going to my own park after hours . Like nigga close the gate then u dumb slut cunt hoe . Nigga said nice car when ....
0,@cetvrtiput @LaceyWildd oooooohh . i am a tit man 😎😎😎😎😎😎i wanna pimp you Laezye
1,I never trapped around no bitch except Te cuz hoes be showin da next nigga ya plays💯💯💯
1,Punch that girl right in the skank
0,When your friend owes you money but they keep checking into fancy places on Facebook... https://t.co/PZXEyCudwt
0,How I sleep after getting off https://t.co/AZj5YpGsXH
0,Police officer was on verge of suicide after false rape accusation as woman who accused him is ... https://t.co/dfyZATWlf9
0,When you're on a date with someone that won't stop talking about their ex https://t.co/mKfGcsvUir
0,"Does your pretty friend know you're using her pics to attract people to your tinder, chubs?"
1,Thots be like 'OMG she's such a slut' #FirstofAll didn't you fuck the whole football team???
0,And you won't get me in a hole to rot with your hemlock on the rocks.
0,RT @themeredith: @Yourfuckboy1 I have actually asked 'why are you still here?' to a man's face before.
0,@Marinosepass Chuck Bass kept waking you up because he wanted to make sure that you got the t on kunt
0,Daaaaaaaaaaaaaaaamn @Scouse_ma back at it again with some more drunken tweets 🌚
0,When she posts about you thinking it will get you to text her... https://t.co/q3jqbjU8x5
1,I just need one kitty one butt hole to lick one person to be my NUMBER ONE FAN& support me I just need a bitch to be my peace just ONE 🤷🏽‍♂️
1,"Roses are red, my balls are blue, here's my cock, you know what to do"
0,"Anyone with the ASRock AB350M mobo, if you have a photo of the RAM slots, it'd be a huge help. I need to know if mine is missing parts :("
1,I'm just over here laughing at how this little ol' white girl came at Sam and thought she was gonna win... LIKE BITCH DO YOU KNOW WHO WE ARE
0,@_alyyssssaaa Women don’t do cunt
0,@KeithOlbermann You are a hysterical moron. https://t.co/37l7TuTdwh
1,@curvethan fucking hoe ass fucking cunt shut ur fucking dirty ass mouth you fucking bitch im gonna fucking block you
1,"yall females be complaining about rape and sexual harrassment, bitch men get sexually harrassed too 😤"
1,"“What’s wrong you pathetic little slut, can’t take much of daddy’s cock like you thought you did? Can you?”"
0,Men throughout the world are fighting for men's rights. Follow my blog. #GiftShawnEP #LHHATL http://t.co/6n4V9kBtya
0,My mouth stays shut... I cut people off for reasons they may never be smart enough to figure out
0,Person- how are you always so happy Me- https://t.co/icBW3uCUD7
0,#MUFC Walmart #MacysBTS #target Help your fellow man. Subscribe to the blog today: http://t.co/6n4V9kBtya
1,These whores woke me up out of my sleep 😩 Ima be mad as a bitch in the morning waking up for work
1,i wan no bitch till iknow she gone stay down fa me.. kus all these hoes doin dicks & ian goin for it
1,"If you've ever laughed at a dead baby joke, or chuckled at a dead lawyer joke, then don't bitch about a rape joke. Perspective, please!"
0,@iambabysex gntlement must know treat their women like princess not like whore ehehe
1,Bitch stop playing with me and drop my shit off ! What u do after that ain't no problem because I know they gone send u back lil whore 😂😂
0,"Thank you, good morning to you too you not whore you. ☺️ https://t.co/11fXCZeOLu"
0,@Terroriser Brian you should’ve got RGB ram!!!
0,@MrMWerling We say this all the time. You should try to come to one of meetings brother. Thanks for the support #maledominance
1,Don't involve me in no hoe buisness #1 rule let a bitch choose I ain't never beefing bout NO bitches😩💯🔊
1,This cunt with a dick @SymoneDSanders is a perpetual race whore who wouldn't know an historical fact if her pathetic life depended on it 😉🖕✊
0,You ever look at someone and think 'yeah Ima fuck you'
0,"If I watch your snap story, just know it because I'm bored AF... I really don't care about you or your life"
0,i can't have a girlfriend my dick's only big enough for one of us
0,@lifeinstitute WOW Life Institute use really sexist language (hysterical woman!!!). Women speaking now means rantin… https://t.co/sr3rJ5ixyA
1,@chelseahandler Another dried up liberal cunt willing to look the other way while hollywoods powerful abuse women .… https://t.co/GIq3rShuI6
0,@CarolynEmerick I think all this Salem witch hunt -style pointing of fingers by hysterical women may come to a sudde… https://t.co/uN4ii2uySP
1,White women are stupid https://t.co/iHrUinilX8'
0,After we've had sex once https://t.co/LpXDbTkLQX
0,Put some respek on your name! Stop letting people down play and belittle what you have done. Keep pride in your releases! - Head Kunt 🐬🌈
1,@AdamHargitai007 @Jess_JessP @Playboy Your a bitch who needed to shut his hole
0,I mean... You got one from me and I don't ever do that so.... 😘 https://t.co/9vQZkzo4x1
1,@EvrydayFeminism Sexism goes both ways. some advice: stop whining and use your man's money for things other than mini skirts #YesAllMen
0,"Well Sarah, do you as a human not think the people that shielded the rape of children should be outed? #FFArdFheis17 https://t.co/oe4D8kC9tm"
1,Want to know what's really 'problematic' ?? Women freaking out over nothing! #triggered #idiots@
1,"@susansubfatmum you fucking slut, daddy wants you to dm him"
0,@AneleZMaphumulo I'm not surprised the last time women spoke abt their experiences of being abused he also tried his 'not all men' bullshit
0,"Next time your girl's pissing you off, go buy some hair ties and leave one on the floor of your car"
0,i swear everytime i go ''men are trash'' my irl feels the need to say ''well... not ALL men'' BITCH WHO ASKED YOU
0,I wonder who the first person to think of a sewage system was... I mean there must have been shit everywhere
0,"Please RT if you like!! #luxurycars #luxury #supercars #cars Golfer Gets Hole-In-One, Wins a Porsche https://t.co/3J9AqIaFt4 https://t.co/JeRLTOF7Mj"
0,"@HYENAMISERY not all men want to give you money for bad takes!! and not all white people avoid spices, it’s just most of us"
1,@ibthatdood It's the nature of women to want to be guided by a strong man. Hysterical go -girl feminist types are fi… https://t.co/mpxW7kyBp1
0,@katiebambatie @mrbenjaminlaw Not all men abuse women so why should you need to have more faith in men who have don… https://t.co/yDRwzGcOaU
1,Some women will goto war for their nigga . I will leave your ass dead ass hanging I’ll never go towar with another bitch
0,@RVAwonk @Medium These weak little men cannot abide women who... are alive? This is today's @GOP. Too emotional to think. Hysterical!
0,"The #BJP will not support men's rights. What are *YOU* doing about it. See the blog, watch men of action! http://t.co/6n4V9kBtya"
0,"@Breaking911 Checkout my hysterical book of satire for men, which women have been waiting for!… https://t.co/cJoLHer3bO"
0,@JoPetell @GardenerMellors @ProgressOfAKind @POTUS Blocked!! Stupid Libtard. You are an embarrassment to all men. You beta male bitch.
0,Posted a tweet on one of O'Reilly's today and it appears I unleashed the psychos. Been called a Russian...cunt...bitch and whore already.
0,Am I the only one that sings love songs to myself while thinking about myself?
0,@TheFreshEra we are too brother. Thanks for the support we'd love you to come meet with us #maledominance
1,@charlyne_yi no its for women who are being a fucking bitch
1,I’m gonna treat women like a hole
0,So if the best way to bring awareness&fight the problem is by U - problematically - crying about 'Not all men' YOU ARE PART OF THE PROBLEM.
1,@momosyaoyorozus guilty gear you fucking whore
1,The fag stays away and so does that SLUT bitch he proffered as 'bait'....they are both fakes!
0,"Online seller, pls display price you cunt!"
0,@AlfieKent98 Grow up you slag
0,@MichaelRapaport Been digging the podcast. Always liked you as an actor. Keep doing your thing!! Viva Dick Ritchie!
1,Redhead girls are hot! But Ginger girls are USUALY fugly
0,@augietwt just stop before you make it worse. eat your cock and pussy
0,@sanjeevhingo - Rather belated condolences on your mother's passing away. Good that you have been by her side in her last moments. Sai ram
0,Then your headmaster was a stupid fucking cunt https://t.co/XrGfreYkc5
0,NBC Rachel Maddcow not concerned about Rape &; Sexual abuse of women occupying Hollywood Harvey? Straight women don't count I guess
0,@themeredith 💀💀💀
0,Thick Slut Spreads Her Cunt And Takes A Dick https://t.co/86a9xhXn7D
1,Your mom was being a bitch to you? I totally see how that's my fault. #WomenSuck
0,"When people tell me I should 'settle down, get married and have kids' https://t.co/X19jORSmKN"
1,@JustAGurLnSwedn @Maggyw519 @BroderWriter @womensmarch @SenSanders Fuck off JAG you ignorant slut with your sad pink paper.
1,Please tell me why the bitch next to me in the piercing line is so judgmental about everyone she fucking sees. SHUT THE FUCK UP.
